"sf","sm","hf","hm","r","Xm","Xf","Y"
0.05263157894736842,0.05,0.5,0.5,0.394,0.0618995138259772876595592568886404249970732431507,0.0589031067572428187856720720886808447819755779215,0.0627293724256492654221822461519493327137988957865
0.05263157894736842,0.05,0.5,0.5,0.396,0.0606083280872916018805400866297971761283639672139,0.0576707685724426086601224393313537950786987316,0.0614024569450234141540250003544564633776060689393
0.05263157894736842,0.05,0.5,0.5,0.398,0.0593223222264439346372983328539682451443581293721,0.0564435299106661051306590109837643006711468756241,0.0600817145605852938253267320953140757056990074878
0.05263157894736842,0.05,0.5,0.5,0.4,0.0580414687251052629419016121155184839399281992336,0.055221362579465649928383659479694457066641081918,0.0587671016441106103344190216910804057538058189751
0.05263157894736842,0.05,0.5,0.5,0.402,0.0567657401983112189441818208689342858326069621952,0.0540042385358252236184544011118272883620030637712,0.0574585750049778708380113736683199299121293552265
0.05263157894736842,0.05,0.5,0.5,0.404,0.0554951093952584158643938147598651206224397685833,0.0527921298866796279939973628599282340465369258756,0.0561560918839015334102527205368059273689200928791
0.05263157894736842,0.05,0.5,0.5,0.406,0.0542295492000309466771057189645103546638367319486,0.0515850088893686541845925788308211313577788035238,0.0548596099467944480260388660090448296309278545692
0.05263157894736842,0.05,0.5,0.5,0.408,0.0529690326322600244776434432942345410971000525775,0.0503828479520291147280276133303367181980571769042,0.0535690872787559216761401451797312348716541557505
0.05263157894736842,0.05,0.5,0.5,0.41,0.051713532847719610227408962811046735172422612604,0.0491856196339274965768943457387762274473369694744,0.0522844823781818718862437508513441904851899140541
0.05263157894736842,0.05,0.5,0.5,0.412,0.0504630231388607558116427360135933569622864690019,0.0479932966457358761546968643490617356233904688321,0.0510057541509936588263575713666461576082068251244
0.05263157894736842,0.05,0.5,0.5,0.414,0.0492174769352872777878351072306422959275146948818,0.0468058518497536268763898722931995048019896882033,0.049732861904982306825667329546634424559512886129
0.05263157894736842,0.05,0.5,0.5,0.416,0.0479768678041752696041148115831272891744346360658,0.0456232582600773437565169622628043443626460109575,0.0484657653442649417014405811176574980033604946029
0.05263157894736842,0.05,0.5,0.5,0.418,0.0467411694506388571868355125351539644858686715244,0.0444454890427213086083032815243519593608837753004,0.0472044245638503811063924562739152343974349920201
0.05263157894736842,0.05,0.5,0.5,0.42,0.0455103557180445044099496431785383324059189301048,0.0432725175156907226654652606077592997245275256157,0.0459488000443109213221756012014116027472956673615
0.05263157894736842,0.05,0.5,0.5,0.422,0.0442844005882760808520296305481289319695968238845,0.0421043171490098410230698447165270075257504298486,0.0446988526465574657907809925394576216611892705987
0.05263157894736842,0.05,0.5,0.5,0.424,0.0430632781819528142174564772041727912180008722956,0.0409408615647070548934390874413036297154901634052,0.0434545436067152383830882499858099231403477429485
0.05263157894736842,0.05,0.5,0.5,0.426,0.0418469627586021636542699070315103503286858554119,0.0397821245367588831171610355063120327864308472133,0.0422158345310974181466525956878043314910502869153
0.05263157894736842,0.05,0.5,0.5,0.428,0.0406354287167895677602432776010494332151449667917,0.0386280799909947534768384058595686771133286708912,0.0409826873912741222353269780847494562817883498739
0.05263157894736842,0.05,0.5,0.5,0.43,0.0394286505942069421579975156453189085058365955197,0.0374787020049643769606372030463169190175721444371,0.0397550645192342500745005794564142081680053580352
0.05263157894736842,0.05,0.5,0.5,0.432,0.0382266030677217259752801941811269798563666997351,0.0363339648077694440510809768122360413329834397397,0.0385329286026377847218517648658251094611093594275
0.05263157894736842,0.05,0.5,0.5,0.434,0.0370292609533882042320940933452889069603175295917,0.0351938427798613012172221036313992712247043200328,0.0373162426801562270005631630466128802589029530134
0.05263157894736842,0.05,0.5,0.5,0.436,0.0358365992064227638642006839895903265237328849558,0.0340583104528061979184616795842871166396541748405,0.0361049701368989144581164313204662871716736291245
0.05263157894736842,0.05,0.5,0.5,0.438,0.0346485929211446747621065334955420996328145966625,0.0329273425090196294464134618612055722410112309432,0.0348990746999230506798766910048242357575748750862
0.05263157894736842,0.05,0.5,0.5,0.44,0.0334652173308839236424417018089396518678038496755,0.0318009137814712387048193418219601602246454517195,0.0336985204338253410965099230164231667755283276419
0.05263157894736842,0.05,0.5,0.5,0.442,0.0322864478078575676677743106257174592589725576483,0.0306789992533616804307262578746499851871178323393,0.0325032717364131992950625679229532940262180036677
